session_id,source_file,condition,family,omission_slot,unit_axis_index,metric_name,window_name,alignment_event,time_base,window_ms,baseline_ms,n_raw_behavioral_trials,rate_hz,contrast_name,contrast_value_hz,effect_size_name,effect_size_value,raw_p_value,q_value,correction_scope,candidate_threshold_passed,biological_interpretation_allowed,area_hierarchy_allowed,manuscript_safe_response_class,warnings
230818,ses230818-units-probe1-spk-RRRX.npy,RRRX,R-family,p4,122,fr_omission_p4,fr_omission_p4,omission_p4,omission_relative,"[3093, 3624]","[2843, 3043]",104,1.449,omission_vs_local_baseline,1.449,Cohens_d,0.002,0.805512,1.000000,within_session_all_units_all_primary_contrasts,false,false,false,false,None
230818,ses230818-units-probe1-spk-RRRX.npy,RRRX,R-family,p4,122,delta_omission_vs_matched_stimulus_p4,delta_omission_vs_matched_stimulus_p4,omission_p4,omission_relative,"[3093, 3624]","[3093, 3624]",104,-2.354,omission_vs_matched_stimulus,-2.354,Cohens_d,-0.670,0.000000,0.000001,within_session_all_units_all_primary_contrasts,true,false,false,false,None
230818,ses230818-units-probe1-spk-RRRX.npy,RRRX,R-family,p4,122,post_omission_gain_index_prototype,post_omission_gain_index_prototype,omission_p4,omission_relative,"[3624, 4093]","[2843, 3043]",104,0.936,post_omission_gain_hypothesis,0.936,Cohens_d,0.000,1.000000,1.000000,within_session_all_units_all_primary_contrasts,false,false,false,false,None
230818,ses230818-units-probe1-spk-RRRX.npy,RRRX,R-family,p4,123,fr_baseline_fx,fr_baseline_fx,p1,p1_relative,"[-500, 0]",None,104,7.231,stimulus_vs_baseline,7.231,Cohens_d,-0.020,0.835573,1.000000,within_session_all_units_all_primary_contrasts,false,false,false,false,None
230818,ses230818-units-probe1-spk-RRRX.npy,RRRX,R-family,p4,123,fr_stimulus_p1,fr_stimulus_p1,p1,p1_relative,"[0, 531]",None,104,7.135,stimulus_vs_baseline,7.135,Cohens_d,-0.020,0.835573,1.000000,within_session_all_units_all_primary_contrasts,false,false,false,false,None
230818,ses230818-units-probe1-spk-RRRX.npy,RRRX,R-family,p4,123,fr_omission_p4,fr_omission_p4,omission_p4,omission_relative,"[3093, 3624]","[2843, 3043]",104,7.243,omission_vs_local_baseline,7.243,Cohens_d,0.059,0.242659,0.511893,within_session_all_units_all_primary_contrasts,false,false,false,false,None
230818,ses230818-units-probe1-spk-RRRX.npy,RRRX,R-family,p4,123,delta_omission_vs_matched_stimulus_p4,delta_omission_vs_matched_stimulus_p4,omission_p4,omission_relative,"[3093, 3624]","[3093, 3624]",104,3.857,omission_vs_matched_stimulus,3.857,Cohens_d,1.149,0.000000,0.000000,within_session_all_units_all_primary_contrasts,true,false,false,false,None
230818,ses230818-units-probe1-spk-RRRX.npy,RRRX,R-family,p4,123,post_omission_gain_index_prototype,post_omission_gain_index_prototype,omission_p4,omission_relative,"[3624, 4093]","[2843, 3043]",104,-0.465,post_omission_gain_hypothesis,-0.465,Cohens_d,0.000,1.000000,1.000000,within_session_all_units_all_primary_contrasts,false,false,false,false,None
230818,ses230818-units-probe1-spk-RRRX.npy,RRRX,R-family,p4,124,fr_baseline_fx,fr_baseline_fx,p1,p1_relative,"[-500, 0]",None,104,4.404,stimulus_vs_baseline,4.404,Cohens_d,0.125,0.720603,1.000000,within_session_all_units_all_primary_contrasts,false,false,false,false,None
230818,ses230818-units-probe1-spk-RRRX.npy,RRRX,R-family,p4,124,fr_stimulus_p1,fr_stimulus_p1,p1,p1_relative,"[0, 531]",None,104,4.925,stimulus_vs_baseline,4.925,Cohens_d,0.125,0.720603,1.000000,within_session_all_units_all_primary_contrasts,false,false,false,false,None
230818,ses230818-units-probe1-spk-RRRX.npy,RRRX,R-family,p4,124,fr_omission_p4,fr_omission_p4,omission_p4,omission_relative,"[3093, 3624]","[2843, 3043]",104,2.463,omission_vs_local_baseline,2.463,Cohens_d,-0.011,0.524477,0.890996,within_session_all_units_all_primary_contrasts,false,false,false,false,None
230818,ses230818-units-probe1-spk-RRRX.npy,RRRX,R-family,p4,124,delta_omission_vs_matched_stimulus_p4,delta_omission_vs_matched_stimulus_p4,omission_p4,omission_relative,"[3093, 3624]","[3093, 3624]",104,0.942,omission_vs_matched_stimulus,0.942,Cohens_d,0.360,0.000012,0.000067,within_session_all_units_all_primary_contrasts,true,false,false,false,None
230818,ses230818-units-probe1-spk-RRRX.npy,RRRX,R-family,p4,124,post_omission_gain_index_prototype,post_omission_gain_index_prototype,omission_p4,omission_relative,"[3624, 4093]","[2843, 3043]",104,0.760,post_omission_gain_hypothesis,0.760,Cohens_d,0.000,1.000000,1.000000,within_session_all_units_all_primary_contrasts,false,false,false,false,None
230818,ses230818-units-probe1-spk-RRRX.npy,RRRX,R-family,p4,125,fr_baseline_fx,fr_baseline_fx,p1,p1_relative,"[-500, 0]",None,104,6.000,stimulus_vs_baseline,6.000,Cohens_d,-0.246,0.058302,0.160026,within_session_all_units_all_primary_contrasts,false,false,false,false,None
230818,ses230818-units-probe1-spk-RRRX.npy,RRRX,R-family,p4,125,fr_stimulus_p1,fr_stimulus_p1,p1,p1_relative,"[0, 531]",None,104,4.853,stimulus_vs_baseline,4.853,Cohens_d,-0.246,0.058302,0.160026,within_session_all_units_all_primary_contrasts,false,false,false,false,None
230818,ses230818-units-probe1-spk-RRRX.npy,RRRX,R-family,p4,125,fr_omission_p4,fr_omission_p4,omission_p4,omission_relative,"[3093, 3624]","[2843, 3043]",104,5.595,omission_vs_local_baseline,5.595,Cohens_d,0.134,0.233614,0.496056,within_session_all_units_all_primary_contrasts,false,false,false,false,None
230818,ses230818-units-probe1-spk-RRRX.npy,RRRX,R-family,p4,125,delta_omission_vs_matched_stimulus_p4,delta_omission_vs_matched_stimulus_p4,omission_p4,omission_relative,"[3093, 3624]","[3093, 3624]",104,3.604,omission_vs_matched_stimulus,3.604,Cohens_d,0.846,0.000000,0.000000,within_session_all_units_all_primary_contrasts,true,false,false,false,None
230818,ses230818-units-probe1-spk-RRRX.npy,RRRX,R-family,p4,125,post_omission_gain_index_prototype,post_omission_gain_index_prototype,omission_p4,omission_relative,"[3624, 4093]","[2843, 3043]",104,1.192,post_omission_gain_hypothesis,1.192,Cohens_d,0.000,1.000000,1.000000,within_session_all_units_all_primary_contrasts,false,false,false,false,None
230818,ses230818-units-probe1-spk-RRRX.npy,RRRX,R-family,p4,126,fr_baseline_fx,fr_baseline_fx,p1,p1_relative,"[-500, 0]",None,104,8.115,stimulus_vs_baseline,8.115,Cohens_d,-0.319,0.011616,0.038499,within_session_all_units_all_primary_contrasts,true,false,false,false,None
230818,ses230818-units-probe1-spk-RRRX.npy,RRRX,R-family,p4,126,fr_stimulus_p1,fr_stimulus_p1,p1,p1_relative,"[0, 531]",None,104,6.609,stimulus_vs_baseline,6.609,Cohens_d,-0.319,0.011616,0.038499,within_session_all_units_all_primary_contrasts,true,false,false,false,None
230818,ses230818-units-probe1-spk-RRRX.npy,RRRX,R-family,p4,126,fr_omission_p4,fr_omission_p4,omission_p4,omission_relative,"[3093, 3624]","[2843, 3043]",104,7.605,omission_vs_local_baseline,7.605,Cohens_d,0.132,0.158547,0.364094,within_session_all_units_all_primary_contrasts,false,false,false,false,None
230818,ses230818-units-probe1-spk-RRRX.npy,RRRX,R-family,p4,126,delta_omission_vs_matched_stimulus_p4,delta_omission_vs_matched_stimulus_p4,omission_p4,omission_relative,"[3093, 3624]","[3093, 3624]",104,-17.420,omission_vs_matched_stimulus,-17.420,Cohens_d,-2.624,0.000000,0.000000,within_session_all_units_all_primary_contrasts,true,false,false,false,None
230818,ses230818-units-probe1-spk-RRRX.npy,RRRX,R-family,p4,126,post_omission_gain_index_prototype,post_omission_gain_index_prototype,omission_p4,omission_relative,"[3624, 4093]","[2843, 3043]",104,0.643,post_omission_gain_hypothesis,0.643,Cohens_d,0.000,1.000000,1.000000,within_session_all_units_all_primary_contrasts,false,false,false,false,None
230818,ses230818-units-probe1-spk-RRRX.npy,RRRX,R-family,p4,127,fr_baseline_fx,fr_baseline_fx,p1,p1_relative,"[-500, 0]",None,104,0.962,stimulus_vs_baseline,0.962,Cohens_d,0.175,0.870604,1.000000,within_session_all_units_all_primary_contrasts,false,false,false,false,None
230818,ses230818-units-probe1-spk-RRRX.npy,RRRX,R-family,p4,127,fr_stimulus_p1,fr_stimulus_p1,p1,p1_relative,"[0, 531]",None,104,1.376,stimulus_vs_baseline,1.376,Cohens_d,0.175,0.870604,1.000000,within_session_all_units_all_primary_contrasts,false,false,false,false,None
230818,ses230818-units-probe1-spk-RRRX.npy,RRRX,R-family,p4,127,fr_omission_p4,fr_omission_p4,omission_p4,omission_relative,"[3093, 3624]","[2843, 3043]",104,1.521,omission_vs_local_baseline,1.521,Cohens_d,0.586,0.000010,0.000054,within_session_all_units_all_primary_contrasts,true,false,false,false,None
230818,ses230818-units-probe1-spk-RRRX.npy,RRRX,R-family,p4,127,delta_omission_vs_matched_stimulus_p4,delta_omission_vs_matched_stimulus_p4,omission_p4,omission_relative,"[3093, 3624]","[3093, 3624]",104,-29.299,omission_vs_matched_stimulus,-29.299,Cohens_d,-5.480,0.000000,0.000000,within_session_all_units_all_primary_contrasts,true,false,false,false,None
230818,ses230818-units-probe1-spk-RRRX.npy,RRRX,R-family,p4,127,post_omission_gain_index_prototype,post_omission_gain_index_prototype,omission_p4,omission_relative,"[3624, 4093]","[2843, 3043]",104,1.289,post_omission_gain_hypothesis,1.289,Cohens_d,0.000,1.000000,1.000000,within_session_all_units_all_primary_contrasts,false,false,false,false,None
230818,ses230818-units-probe1-spk-RRRX.npy,RRRX,R-family,p4,128,fr_baseline_fx,fr_baseline_fx,p1,p1_relative,"[-500, 0]",None,104,6.058,stimulus_vs_baseline,6.058,Cohens_d,-0.334,0.026784,0.080729,within_session_all_units_all_primary_contrasts,false,false,false,false,None
230818,ses230818-units-probe1-spk-RRRX.npy,RRRX,R-family,p4,128,fr_stimulus_p1,fr_stimulus_p1,p1,p1_relative,"[0, 531]",None,104,4.581,stimulus_vs_baseline,4.581,Cohens_d,-0.334,0.026784,0.080729,within_session_all_units_all_primary_contrasts,false,false,false,false,None
230818,ses230818-units-probe1-spk-RRRX.npy,RRRX,R-family,p4,128,fr_omission_p4,fr_omission_p4,omission_p4,omission_relative,"[3093, 3624]","[2843, 3043]",104,4.346,omission_vs_local_baseline,4.346,Cohens_d,0.444,0.000434,0.001864,within_session_all_units_all_primary_contrasts,true,false,false,false,None
230818,ses230818-units-probe1-spk-RRRX.npy,RRRX,R-family,p4,128,delta_omission_vs_matched_stimulus_p4,delta_omission_vs_matched_stimulus_p4,omission_p4,omission_relative,"[3093, 3624]","[3093, 3624]",104,-13.998,omission_vs_matched_stimulus,-13.998,Cohens_d,-1.303,0.000000,0.000000,within_session_all_units_all_primary_contrasts,true,false,false,false,None
230818,ses230818-units-probe1-spk-RRRX.npy,RRRX,R-family,p4,128,post_omission_gain_index_prototype,post_omission_gain_index_prototype,omission_p4,omission_relative,"[3624, 4093]","[2843, 3043]",104,1.121,post_omission_gain_hypothesis,1.121,Cohens_d,0.000,1.000000,1.000000,within_session_all_units_all_primary_contrasts,false,false,false,false,None
230818,ses230818-units-probe1-spk-RRRX.npy,RRRX,R-family,p4,129,fr_baseline_fx,fr_baseline_fx,p1,p1_relative,"[-500, 0]",None,104,5.173,stimulus_vs_baseline,5.173,Cohens_d,0.026,0.853189,1.000000,within_session_all_units_all_primary_contrasts,false,false,false,false,None
230818,ses230818-units-probe1-spk-RRRX.npy,RRRX,R-family,p4,129,fr_stimulus_p1,fr_stimulus_p1,p1,p1_relative,"[0, 531]",None,104,5.288,stimulus_vs_baseline,5.288,Cohens_d,0.026,0.853189,1.000000,within_session_all_units_all_primary_contrasts,false,false,false,false,None
230818,ses230818-units-probe1-spk-RRRX.npy,RRRX,R-family,p4,129,fr_omission_p4,fr_omission_p4,omission_p4,omission_relative,"[3093, 3624]","[2843, 3043]",104,5.378,omission_vs_local_baseline,5.378,Cohens_d,-0.110,0.462571,0.816011,within_session_all_units_all_primary_contrasts,false,false,false,false,None
230818,ses230818-units-probe1-spk-RRRX.npy,RRRX,R-family,p4,129,delta_omission_vs_matched_stimulus_p4,delta_omission_vs_matched_stimulus_p4,omission_p4,omission_relative,"[3093, 3624]","[3093, 3624]",104,-5.939,omission_vs_matched_stimulus,-5.939,Cohens_d,-0.736,0.000011,0.000058,within_session_all_units_all_primary_contrasts,true,false,false,false,None
230818,ses230818-units-probe1-spk-RRRX.npy,RRRX,R-family,p4,129,post_omission_gain_index_prototype,post_omission_gain_index_prototype,omission_p4,omission_relative,"[3624, 4093]","[2843, 3043]",104,-0.577,post_omission_gain_hypothesis,-0.577,Cohens_d,0.000,1.000000,1.000000,within_session_all_units_all_primary_contrasts,false,false,false,false,None
230818,ses230818-units-probe1-spk-RRRX.npy,RRRX,R-family,p4,130,fr_baseline_fx,fr_baseline_fx,p1,p1_relative,"[-500, 0]",None,104,8.846,stimulus_vs_baseline,8.846,Cohens_d,-0.116,0.381480,0.709643,within_session_all_units_all_primary_contrasts,false,false,false,false,None
230818,ses230818-units-probe1-spk-RRRX.npy,RRRX,R-family,p4,130,fr_stimulus_p1,fr_stimulus_p1,p1,p1_relative,"[0, 531]",None,104,8.167,stimulus_vs_baseline,8.167,Cohens_d,-0.116,0.381480,0.709643,within_session_all_units_all_primary_contrasts,false,false,false,false,None
230818,ses230818-units-probe1-spk-RRRX.npy,RRRX,R-family,p4,130,fr_omission_p4,fr_omission_p4,omission_p4,omission_relative,"[3093, 3624]","[2843, 3043]",104,9.978,omission_vs_local_baseline,9.978,Cohens_d,0.249,0.020935,0.065105,within_session_all_units_all_primary_contrasts,false,false,false,false,None
230818,ses230818-units-probe1-spk-RRRX.npy,RRRX,R-family,p4,130,delta_omission_vs_matched_stimulus_p4,delta_omission_vs_matched_stimulus_p4,omission_p4,omission_relative,"[3093, 3624]","[3093, 3624]",104,9.941,omission_vs_matched_stimulus,9.941,Cohens_d,2.306,0.000000,0.000000,within_session_all_units_all_primary_contrasts,true,false,false,false,None
230818,ses230818-units-probe1-spk-RRRX.npy,RRRX,R-family,p4,130,post_omission_gain_index_prototype,post_omission_gain_index_prototype,omission_p4,omission_relative,"[3624, 4093]","[2843, 3043]",104,1.674,post_omission_gain_hypothesis,1.674,Cohens_d,0.000,1.000000,1.000000,within_session_all_units_all_primary_contrasts,false,false,false,false,None
230818,ses230818-units-probe1-spk-RRRX.npy,RRRX,R-family,p4,131,fr_baseline_fx,fr_baseline_fx,p1,p1_relative,"[-500, 0]",None,104,8.788,stimulus_vs_baseline,8.788,Cohens_d,-0.538,0.000551,0.002332,within_session_all_units_all_primary_contrasts,true,false,false,false,None
230818,ses230818-units-probe1-spk-RRRX.npy,RRRX,R-family,p4,131,fr_stimulus_p1,fr_stimulus_p1,p1,p1_relative,"[0, 531]",None,104,6.283,stimulus_vs_baseline,6.283,Cohens_d,-0.538,0.000551,0.002332,within_session_all_units_all_primary_contrasts,true,false,false,false,None
230818,ses230818-units-probe1-spk-RRRX.npy,RRRX,R-family,p4,131,fr_omission_p4,fr_omission_p4,omission_p4,omission_relative,"[3093, 3624]","[2843, 3043]",104,9.344,omission_vs_local_baseline,9.344,Cohens_d,0.337,0.008073,0.027638,within_session_all_units_all_primary_contrasts,true,false,false,false,None
230818,ses230818-units-probe1-spk-RRRX.npy,RRRX,R-family,p4,131,delta_omission_vs_matched_stimulus_p4,delta_omission_vs_matched_stimulus_p4,omission_p4,omission_relative,"[3093, 3624]","[3093, 3624]",104,9.344,omission_vs_matched_stimulus,9.344,Cohens_d,2.594,0.000000,0.000000,within_session_all_units_all_primary_contrasts,true,false,false,false,None
230818,ses230818-units-probe1-spk-RRRX.npy,RRRX,R-family,p4,131,post_omission_gain_index_prototype,post_omission_gain_index_prototype,omission_p4,omission_relative,"[3624, 4093]","[2843, 3043]",104,2.513,post_omission_gain_hypothesis,2.513,Cohens_d,0.000,1.000000,1.000000,within_session_all_units_all_primary_contrasts,false,false,false,false,None
230818,ses230818-units-probe1-spk-RRRX.npy,RRRX,R-family,p4,132,fr_baseline_fx,fr_baseline_fx,p1,p1_relative,"[-500, 0]",None,104,9.019,stimulus_vs_baseline,9.019,Cohens_d,-0.380,0.012520,0.041125,within_session_all_units_all_primary_contrasts,true,false,false,false,None
230818,ses230818-units-probe1-spk-RRRX.npy,RRRX,R-family,p4,132,fr_stimulus_p1,fr_stimulus_p1,p1,p1_relative,"[0, 531]",None,104,7.243,stimulus_vs_baseline,7.243,Cohens_d,-0.380,0.012520,0.041125,within_session_all_units_all_primary_contrasts,true,false,false,false,None
230818,ses230818-units-probe1-spk-RRRX.npy,RRRX,R-family,p4,132,fr_omission_p4,fr_omission_p4,omission_p4,omission_relative,"[3093, 3624]","[2843, 3043]",104,9.126,omission_vs_local_baseline,9.126,Cohens_d,0.182,0.025622,0.077738,within_session_all_units_all_primary_contrasts,false,false,false,false,None
230818,ses230818-units-probe1-spk-RRRX.npy,RRRX,R-family,p4,132,delta_omission_vs_matched_stimulus_p4,delta_omission_vs_matched_stimulus_p4,omission_p4,omission_relative,"[3093, 3624]","[3093, 3624]",104,9.090,omission_vs_matched_stimulus,9.090,Cohens_d,2.326,0.000000,0.000000,within_session_all_units_all_primary_contrasts,true,false,false,false,None
230818,ses230818-units-probe1-spk-RRRX.npy,RRRX,R-family,p4,132,post_omission_gain_index_prototype,post_omission_gain_index_prototype,omission_p4,omission_relative,"[3624, 4093]","[2843, 3043]",104,2.353,post_omission_gain_hypothesis,2.353,Cohens_d,0.000,1.000000,1.000000,within_session_all_units_all_primary_contrasts,false,false,false,false,None
230818,ses230818-units-probe1-spk-RRRX.npy,RRRX,R-family,p4,133,fr_baseline_fx,fr_baseline_fx,p1,p1_relative,"[-500, 0]",None,104,7.769,stimulus_vs_baseline,7.769,Cohens_d,-0.286,0.039144,0.112669,within_session_all_units_all_primary_contrasts,false,false,false,false,None
230818,ses230818-units-probe1-spk-RRRX.npy,RRRX,R-family,p4,133,fr_stimulus_p1,fr_stimulus_p1,p1,p1_relative,"[0, 531]",None,104,6.428,stimulus_vs_baseline,6.428,Cohens_d,-0.286,0.039144,0.112669,within_session_all_units_all_primary_contrasts,false,false,false,false,None
230818,ses230818-units-probe1-spk-RRRX.npy,RRRX,R-family,p4,133,fr_omission_p4,fr_omission_p4,omission_p4,omission_relative,"[3093, 3624]","[2843, 3043]",104,5.595,omission_vs_local_baseline,5.595,Cohens_d,0.055,0.482752,0.839020,within_session_all_units_all_primary_contrasts,false,false,false,false,None
230818,ses230818-units-probe1-spk-RRRX.npy,RRRX,R-family,p4,133,delta_omission_vs_matched_stimulus_p4,delta_omission_vs_matched_stimulus_p4,omission_p4,omission_relative,"[3093, 3624]","[3093, 3624]",104,4.455,omission_vs_matched_stimulus,4.455,Cohens_d,1.326,0.000000,0.000000,within_session_all_units_all_primary_contrasts,true,false,false,false,None
230818,ses230818-units-probe1-spk-RRRX.npy,RRRX,R-family,p4,133,post_omission_gain_index_prototype,post_omission_gain_index_prototype,omission_p4,omission_relative,"[3624, 4093]","[2843, 3043]",104,0.404,post_omission_gain_hypothesis,0.404,Cohens_d,0.000,1.000000,1.000000,within_session_all_units_all_primary_contrasts,false,false,false,false,None
230818,ses230818-units-probe1-spk-RRRX.npy,RRRX,R-family,p4,134,fr_baseline_fx,fr_baseline_fx,p1,p1_relative,"[-500, 0]",None,104,6.288,stimulus_vs_baseline,6.288,Cohens_d,-0.310,0.001893,0.007343,within_session_all_units_all_primary_contrasts,true,false,false,false,None
230818,ses230818-units-probe1-spk-RRRX.npy,RRRX,R-family,p4,134,fr_stimulus_p1,fr_stimulus_p1,p1,p1_relative,"[0, 531]",None,104,5.106,stimulus_vs_baseline,5.106,Cohens_d,-0.310,0.001893,0.007343,within_session_all_units_all_primary_contrasts,true,false,false,false,None
230818,ses230818-units-probe1-spk-RRRX.npy,RRRX,R-family,p4,134,fr_omission_p4,fr_omission_p4,omission_p4,omission_relative,"[3093, 3624]","[2843, 3043]",104,4.907,omission_vs_local_baseline,4.907,Cohens_d,0.001,0.504187,0.864492,within_session_all_units_all_primary_contrasts,false,false,false,false,None
230818,ses230818-units-probe1-spk-RRRX.npy,RRRX,R-family,p4,134,delta_omission_vs_matched_stimulus_p4,delta_omission_vs_matched_stimulus_p4,omission_p4,omission_relative,"[3093, 3624]","[3093, 3624]",104,4.907,omission_vs_matched_stimulus,4.907,Cohens_d,1.758,0.000000,0.000000,within_session_all_units_all_primary_contrasts,true,false,false,false,None
230818,ses230818-units-probe1-spk-RRRX.npy,RRRX,R-family,p4,134,post_omission_gain_index_prototype,post_omission_gain_index_prototype,omission_p4,omission_relative,"[3624, 4093]","[2843, 3043]",104,-0.147,post_omission_gain_hypothesis,-0.147,Cohens_d,0.000,1.000000,1.000000,within_session_all_units_all_primary_contrasts,false,false,false,false,None
230818,ses230818-units-probe1-spk-RRRX.npy,RRRX,R-family,p4,135,fr_baseline_fx,fr_baseline_fx,p1,p1_relative,"[-500, 0]",None,104,8.231,stimulus_vs_baseline,8.231,Cohens_d,-0.289,0.039145,0.112669,within_session_all_units_all_primary_contrasts,false,false,false,false,None
230818,ses230818-units-probe1-spk-RRRX.npy,RRRX,R-family,p4,135,fr_stimulus_p1,fr_stimulus_p1,p1,p1_relative,"[0, 531]",None,104,6.827,stimulus_vs_baseline,6.827,Cohens_d,-0.289,0.039145,0.112669,within_session_all_units_all_primary_contrasts,false,false,false,false,None
230818,ses230818-units-probe1-spk-RRRX.npy,RRRX,R-family,p4,135,fr_omission_p4,fr_omission_p4,omission_p4,omission_relative,"[3093, 3624]","[2843, 3043]",104,7.660,omission_vs_local_baseline,7.660,Cohens_d,0.343,0.005415,0.019161,within_session_all_units_all_primary_contrasts,true,false,false,false,None
230818,ses230818-units-probe1-spk-RRRX.npy,RRRX,R-family,p4,135,delta_omission_vs_matched_stimulus_p4,delta_omission_vs_matched_stimulus_p4,omission_p4,omission_relative,"[3093, 3624]","[3093, 3624]",104,7.660,omission_vs_matched_stimulus,7.660,Cohens_d,2.351,0.000000,0.000000,within_session_all_units_all_primary_contrasts,true,false,false,false,None
230818,ses230818-units-probe1-spk-RRRX.npy,RRRX,R-family,p4,135,post_omission_gain_index_prototype,post_omission_gain_index_prototype,omission_p4,omission_relative,"[3624, 4093]","[2843, 3043]",104,2.123,post_omission_gain_hypothesis,2.123,Cohens_d,0.000,1.000000,1.000000,within_session_all_units_all_primary_contrasts,false,false,false,false,None
230818,ses230818-units-probe1-spk-RRRX.npy,RRRX,R-family,p4,136,fr_baseline_fx,fr_baseline_fx,p1,p1_relative,"[-500, 0]",None,104,4.923,stimulus_vs_baseline,4.923,Cohens_d,0.060,0.466200,0.819947,within_session_all_units_all_primary_contrasts,false,false,false,false,None
230818,ses230818-units-probe1-spk-RRRX.npy,RRRX,R-family,p4,136,fr_stimulus_p1,fr_stimulus_p1,p1,p1_relative,"[0, 531]",None,104,5.215,stimulus_vs_baseline,5.215,Cohens_d,0.060,0.466200,0.819947,within_session_all_units_all_primary_contrasts,false,false,false,false,None
230818,ses230818-units-probe1-spk-RRRX.npy,RRRX,R-family,p4,136,fr_omission_p4,fr_omission_p4,omission_p4,omission_relative,"[3093, 3624]","[2843, 3043]",104,4.871,omission_vs_local_baseline,4.871,Cohens_d,0.039,0.586104,0.967307,within_session_all_units_all_primary_contrasts,false,false,false,false,None
230818,ses230818-units-probe1-spk-RRRX.npy,RRRX,R-family,p4,136,delta_omission_vs_matched_stimulus_p4,delta_omission_vs_matched_stimulus_p4,omission_p4,omission_relative,"[3093, 3624]","[3093, 3624]",104,4.871,omission_vs_matched_stimulus,4.871,Cohens_d,1.418,0.000000,0.000000,within_session_all_units_all_primary_contrasts,true,false,false,false,None
230818,ses230818-units-probe1-spk-RRRX.npy,RRRX,R-family,p4,136,post_omission_gain_index_prototype,post_omission_gain_index_prototype,omission_p4,omission_relative,"[3624, 4093]","[2843, 3043]",104,-0.276,post_omission_gain_hypothesis,-0.276,Cohens_d,0.000,1.000000,1.000000,within_session_all_units_all_primary_contrasts,false,false,false,false,None
230818,ses230818-units-probe1-spk-RRRX.npy,RRRX,R-family,p4,137,fr_baseline_fx,fr_baseline_fx,p1,p1_relative,"[-500, 0]",None,104,6.385,stimulus_vs_baseline,6.385,Cohens_d,-0.245,0.052445,0.145717,within_session_all_units_all_primary_contrasts,false,false,false,false,None
230818,ses230818-units-probe1-spk-RRRX.npy,RRRX,R-family,p4,137,fr_stimulus_p1,fr_stimulus_p1,p1,p1_relative,"[0, 531]",None,104,5.378,stimulus_vs_baseline,5.378,Cohens_d,-0.245,0.052445,0.145717,within_session_all_units_all_primary_contrasts,false,false,false,false,None
230818,ses230818-units-probe1-spk-RRRX.npy,RRRX,R-family,p4,137,fr_omission_p4,fr_omission_p4,omission_p4,omission_relative,"[3093, 3624]","[2843, 3043]",104,5.849,omission_vs_local_baseline,5.849,Cohens_d,0.124,0.087982,0.226240,within_session_all_units_all_primary_contrasts,false,false,false,false,None
230818,ses230818-units-probe1-spk-RRRX.npy,RRRX,R-family,p4,137,delta_omission_vs_matched_stimulus_p4,delta_omission_vs_matched_stimulus_p4,omission_p4,omission_relative,"[3093, 3624]","[3093, 3624]",104,5.686,omission_vs_matched_stimulus,5.686,Cohens_d,2.003,0.000000,0.000000,within_session_all_units_all_primary_contrasts,true,false,false,false,None
230818,ses230818-units-probe1-spk-RRRX.npy,RRRX,R-family,p4,137,post_omission_gain_index_prototype,post_omission_gain_index_prototype,omission_p4,omission_relative,"[3624, 4093]","[2843, 3043]",104,0.015,post_omission_gain_hypothesis,0.015,Cohens_d,0.000,1.000000,1.000000,within_session_all_units_all_primary_contrasts,false,false,false,false,None
230818,ses230818-units-probe1-spk-RRRX.npy,RRRX,R-family,p4,138,fr_baseline_fx,fr_baseline_fx,p1,p1_relative,"[-500, 0]",None,104,5.981,stimulus_vs_baseline,5.981,Cohens_d,-0.001,0.466779,0.820855,within_session_all_units_all_primary_contrasts,false,false,false,false,None
230818,ses230818-units-probe1-spk-RRRX.npy,RRRX,R-family,p4,138,fr_stimulus_p1,fr_stimulus_p1,p1,p1_relative,"[0, 531]",None,104,5.976,stimulus_vs_baseline,5.976,Cohens_d,-0.001,0.466779,0.820855,within_session_all_units_all_primary_contrasts,false,false,false,false,None
230818,ses230818-units-probe1-spk-RRRX.npy,RRRX,R-family,p4,138,fr_omission_p4,fr_omission_p4,omission_p4,omission_relative,"[3093, 3624]","[2843, 3043]",104,5.813,omission_vs_local_baseline,5.813,Cohens_d,-0.018,0.866560,1.000000,within_session_all_units_all_primary_contrasts,false,false,false,false,None
230818,ses230818-units-probe1-spk-RRRX.npy,RRRX,R-family,p4,138,delta_omission_vs_matched_stimulus_p4,delta_omission_vs_matched_stimulus_p4,omission_p4,omission_relative,"[3093, 3624]","[3093, 3624]",104,5.813,omission_vs_matched_stimulus,5.813,Cohens_d,1.658,0.000000,0.000000,within_session_all_units_all_primary_contrasts,true,false,false,false,None
230818,ses230818-units-probe1-spk-RRRX.npy,RRRX,R-family,p4,138,post_omission_gain_index_prototype,post_omission_gain_index_prototype,omission_p4,omission_relative,"[3624, 4093]","[2843, 3043]",104,0.053,post_omission_gain_hypothesis,0.053,Cohens_d,0.000,1.000000,1.000000,within_session_all_units_all_primary_contrasts,false,false,false,false,None
230818,ses230818-units-probe1-spk-RRRX.npy,RRRX,R-family,p4,139,fr_baseline_fx,fr_baseline_fx,p1,p1_relative,"[-500, 0]",None,104,4.904,stimulus_vs_baseline,4.904,Cohens_d,-0.258,0.012374,0.040708,within_session_all_units_all_primary_contrasts,false,false,false,false,None
