session_id,condition,smoke_metric,value,units,n_trials,n_units,n_timepoints,computed_from_slice,interpretation_allowed
230818,BBBX,unit_count,192,units,30,192,6000,false,false
230818,BBBX,timepoint_count,6000,timepoints,30,192,6000,false,false
230818,BBXA,finite_fraction,1.000000,ratio,29,192,6000,true,false
230818,BBXA,nonnegative_fraction,1.000000,ratio,29,192,6000,true,false
230818,BBXA,total_nonzero_bins_preview,5810,bins,29,192,6000,true,false
230818,BBXA,mean_rate_preview_if_units_known,9.683333,Hz,29,192,6000,true,false
230818,BBXA,trial_count,29,trials,29,192,6000,false,false
230818,BBXA,unit_count,192,units,29,192,6000,false,false
230818,BBXA,timepoint_count,6000,timepoints,29,192,6000,false,false
230818,BXBA,finite_fraction,1.000000,ratio,36,192,6000,true,false
230818,BXBA,nonnegative_fraction,1.000000,ratio,36,192,6000,true,false
230818,BXBA,total_nonzero_bins_preview,5746,bins,36,192,6000,true,false
230818,BXBA,mean_rate_preview_if_units_known,9.576667,Hz,36,192,6000,true,false
230818,BXBA,trial_count,36,trials,36,192,6000,false,false
230818,BXBA,unit_count,192,units,36,192,6000,false,false
230818,BXBA,timepoint_count,6000,timepoints,36,192,6000,false,false
230818,RRRR,finite_fraction,1.000000,ratio,104,192,6000,true,false
230818,RRRR,nonnegative_fraction,1.000000,ratio,104,192,6000,true,false
230818,RRRR,total_nonzero_bins_preview,5640,bins,104,192,6000,true,false
230818,RRRR,mean_rate_preview_if_units_known,9.400000,Hz,104,192,6000,true,false
230818,RRRR,trial_count,104,trials,104,192,6000,false,false
230818,RRRR,unit_count,192,units,104,192,6000,false,false
230818,RRRR,timepoint_count,6000,timepoints,104,192,6000,false,false
230818,RRRX,finite_fraction,1.000000,ratio,104,192,6000,true,false
230818,RRRX,nonnegative_fraction,1.000000,ratio,104,192,6000,true,false
230818,RRRX,total_nonzero_bins_preview,5479,bins,104,192,6000,true,false
230818,RRRX,mean_rate_preview_if_units_known,9.131667,Hz,104,192,6000,true,false
230818,RRRX,trial_count,104,trials,104,192,6000,false,false
230818,RRRX,unit_count,192,units,104,192,6000,false,false
230818,RRRX,timepoint_count,6000,timepoints,104,192,6000,false,false
230818,RRXR,finite_fraction,1.000000,ratio,28,192,6000,true,false
230818,RRXR,nonnegative_fraction,1.000000,ratio,28,192,6000,true,false
230818,RRXR,total_nonzero_bins_preview,5501,bins,28,192,6000,true,false
230818,RRXR,mean_rate_preview_if_units_known,9.168333,Hz,28,192,6000,true,false
230818,RRXR,trial_count,28,trials,28,192,6000,false,false
230818,RRXR,unit_count,192,units,28,192,6000,false,false
230818,RRXR,timepoint_count,6000,timepoints,28,192,6000,false,false
230818,RXRR,finite_fraction,1.000000,ratio,64,192,6000,true,false
230818,RXRR,nonnegative_fraction,1.000000,ratio,64,192,6000,true,false
230818,RXRR,total_nonzero_bins_preview,5507,bins,64,192,6000,true,false
230818,RXRR,mean_rate_preview_if_units_known,9.178333,Hz,64,192,6000,true,false
230818,RXRR,trial_count,64,trials,64,192,6000,false,false
230818,RXRR,unit_count,192,units,64,192,6000,false,false
230818,RXRR,timepoint_count,6000,timepoints,64,192,6000,false,false
230818,AAAB,finite_fraction,1.000000,ratio,220,170,6000,true,false
230818,AAAB,nonnegative_fraction,1.000000,ratio,220,170,6000,true,false
230818,AAAB,total_nonzero_bins_preview,6189,bins,220,170,6000,true,false
230818,AAAB,mean_rate_preview_if_units_known,10.315000,Hz,220,170,6000,true,false
230818,AAAB,trial_count,220,trials,220,170,6000,false,false
230818,AAAB,unit_count,170,units,220,170,6000,false,false
230818,AAAB,timepoint_count,6000,timepoints,220,170,6000,false,false
230818,AAAX,finite_fraction,1.000000,ratio,45,170,6000,true,false
230818,AAAX,nonnegative_fraction,1.000000,ratio,45,170,6000,true,false
230818,AAAX,total_nonzero_bins_preview,5151,bins,45,170,6000,true,false
230818,AAAX,mean_rate_preview_if_units_known,8.585000,Hz,45,170,6000,true,false
230818,AAAX,trial_count,45,trials,45,170,6000,false,false
230818,AAAX,unit_count,170,units,45,170,6000,false,false
230818,AAAX,timepoint_count,6000,timepoints,45,170,6000,false,false
230818,AAXB,finite_fraction,1.000000,ratio,25,170,6000,true,false
230818,AAXB,nonnegative_fraction,1.000000,ratio,25,170,6000,true,false
230818,AAXB,total_nonzero_bins_preview,5245,bins,25,170,6000,true,false
230818,AAXB,mean_rate_preview_if_units_known,8.741667,Hz,25,170,6000,true,false
230818,AAXB,trial_count,25,trials,25,170,6000,false,false
230818,AAXB,unit_count,170,units,25,170,6000,false,false
230818,AAXB,timepoint_count,6000,timepoints,25,170,6000,false,false
230818,AXAB,finite_fraction,1.000000,ratio,40,170,6000,true,false
230818,AXAB,nonnegative_fraction,1.000000,ratio,40,170,6000,true,false
230818,AXAB,total_nonzero_bins_preview,5204,bins,40,170,6000,true,false
230818,AXAB,mean_rate_preview_if_units_known,8.673333,Hz,40,170,6000,true,false
230818,AXAB,trial_count,40,trials,40,170,6000,false,false
230818,AXAB,unit_count,170,units,40,170,6000,false,false
230818,AXAB,timepoint_count,6000,timepoints,40,170,6000,false,false
230818,BBBA,finite_fraction,1.000000,ratio,235,170,6000,true,false
230818,BBBA,nonnegative_fraction,1.000000,ratio,235,170,6000,true,false
230818,BBBA,total_nonzero_bins_preview,5156,bins,235,170,6000,true,false
230818,BBBA,mean_rate_preview_if_units_known,8.593333,Hz,235,170,6000,true,false
230818,BBBA,trial_count,235,trials,235,170,6000,false,false
230818,BBBA,unit_count,170,units,235,170,6000,false,false
230818,BBBA,timepoint_count,6000,timepoints,235,170,6000,false,false
230818,BBBX,finite_fraction,1.000000,ratio,30,170,6000,true,false
230818,BBBX,nonnegative_fraction,1.000000,ratio,30,170,6000,true,false
230818,BBBX,total_nonzero_bins_preview,5606,bins,30,170,6000,true,false
230818,BBBX,mean_rate_preview_if_units_known,9.343333,Hz,30,170,6000,true,false
230818,BBBX,trial_count,30,trials,30,170,6000,false,false
230818,BBBX,unit_count,170,units,30,170,6000,false,false
230818,BBBX,timepoint_count,6000,timepoints,30,170,6000,false,false
230818,BBXA,finite_fraction,1.000000,ratio,29,170,6000,true,false
230818,BBXA,nonnegative_fraction,1.000000,ratio,29,170,6000,true,false
230818,BBXA,total_nonzero_bins_preview,5539,bins,29,170,6000,true,false
230818,BBXA,mean_rate_preview_if_units_known,9.231667,Hz,29,170,6000,true,false
230818,BBXA,trial_count,29,trials,29,170,6000,false,false
230818,BBXA,unit_count,170,units,29,170,6000,false,false
230818,BBXA,timepoint_count,6000,timepoints,29,170,6000,false,false
230818,BXBA,finite_fraction,1.000000,ratio,36,170,6000,true,false
230818,BXBA,nonnegative_fraction,1.000000,ratio,36,170,6000,true,false
230818,BXBA,total_nonzero_bins_preview,5407,bins,36,170,6000,true,false
230818,BXBA,mean_rate_preview_if_units_known,9.011667,Hz,36,170,6000,true,false
230818,BXBA,trial_count,36,trials,36,170,6000,false,false
230818,BXBA,unit_count,170,units,36,170,6000,false,false
230818,BXBA,timepoint_count,6000,timepoints,36,170,6000,false,false
230818,RRRR,finite_fraction,1.000000,ratio,104,170,6000,true,false
230818,RRRR,nonnegative_fraction,1.000000,ratio,104,170,6000,true,false
230818,RRRR,total_nonzero_bins_preview,3584,bins,104,170,6000,true,false
230818,RRRR,mean_rate_preview_if_units_known,5.973333,Hz,104,170,6000,true,false
230818,RRRR,trial_count,104,trials,104,170,6000,false,false
230818,RRRR,unit_count,170,units,104,170,6000,false,false
230818,RRRR,timepoint_count,6000,timepoints,104,170,6000,false,false
230818,RRRX,finite_fraction,1.000000,ratio,104,170,6000,true,false
230818,RRRX,nonnegative_fraction,1.000000,ratio,104,170,6000,true,false
230818,RRRX,total_nonzero_bins_preview,3412,bins,104,170,6000,true,false
230818,RRRX,mean_rate_preview_if_units_known,5.686667,Hz,104,170,6000,true,false
230818,RRRX,trial_count,104,trials,104,170,6000,false,false
230818,RRRX,unit_count,170,units,104,170,6000,false,false
230818,RRRX,timepoint_count,6000,timepoints,104,170,6000,false,false
230818,RRXR,finite_fraction,1.000000,ratio,28,170,6000,true,false
230818,RRXR,nonnegative_fraction,1.000000,ratio,28,170,6000,true,false
230818,RRXR,total_nonzero_bins_preview,4481,bins,28,170,6000,true,false
230818,RRXR,mean_rate_preview_if_units_known,7.468333,Hz,28,170,6000,true,false
230818,RRXR,trial_count,28,trials,28,170,6000,false,false
230818,RRXR,unit_count,170,units,28,170,6000,false,false
230818,RRXR,timepoint_count,6000,timepoints,28,170,6000,false,false
230818,RXRR,finite_fraction,1.000000,ratio,64,170,6000,true,false
230818,RXRR,nonnegative_fraction,1.000000,ratio,64,170,6000,true,false
230818,RXRR,total_nonzero_bins_preview,3436,bins,64,170,6000,true,false
230818,RXRR,mean_rate_preview_if_units_known,5.726667,Hz,64,170,6000,true,false
230818,RXRR,trial_count,64,trials,64,170,6000,false,false
230818,RXRR,unit_count,170,units,64,170,6000,false,false
230818,RXRR,timepoint_count,6000,timepoints,64,170,6000,false,false
230818,AAAB,finite_fraction,1.000000,ratio,220,179,6000,true,false
230818,AAAB,nonnegative_fraction,1.000000,ratio,220,179,6000,true,false
230818,AAAB,total_nonzero_bins_preview,899,bins,220,179,6000,true,false
230818,AAAB,mean_rate_preview_if_units_known,1.498333,Hz,220,179,6000,true,false
230818,AAAB,trial_count,220,trials,220,179,6000,false,false
230818,AAAB,unit_count,179,units,220,179,6000,false,false
230818,AAAB,timepoint_count,6000,timepoints,220,179,6000,false,false
230818,AAAX,finite_fraction,1.000000,ratio,45,179,6000,true,false
230818,AAAX,nonnegative_fraction,1.000000,ratio,45,179,6000,true,false
230818,AAAX,total_nonzero_bins_preview,874,bins,45,179,6000,true,false
230818,AAAX,mean_rate_preview_if_units_known,1.456667,Hz,45,179,6000,true,false
230818,AAAX,trial_count,45,trials,45,179,6000,false,false
230818,AAAX,unit_count,179,units,45,179,6000,false,false
230818,AAAX,timepoint_count,6000,timepoints,45,179,6000,false,false
230818,AAXB,finite_fraction,1.000000,ratio,25,179,6000,true,false
230818,AAXB,nonnegative_fraction,1.000000,ratio,25,179,6000,true,false
230818,AAXB,total_nonzero_bins_preview,971,bins,25,179,6000,true,false
230818,AAXB,mean_rate_preview_if_units_known,1.618333,Hz,25,179,6000,true,false
230818,AAXB,trial_count,25,trials,25,179,6000,false,false
230818,AAXB,unit_count,179,units,25,179,6000,false,false
230818,AAXB,timepoint_count,6000,timepoints,25,179,6000,false,false
230818,AXAB,finite_fraction,1.000000,ratio,40,179,6000,true,false
230818,AXAB,nonnegative_fraction,1.000000,ratio,40,179,6000,true,false
230818,AXAB,total_nonzero_bins_preview,1002,bins,40,179,6000,true,false
230818,AXAB,mean_rate_preview_if_units_known,1.670000,Hz,40,179,6000,true,false
230818,AXAB,trial_count,40,trials,40,179,6000,false,false
230818,AXAB,unit_count,179,units,40,179,6000,false,false
230818,AXAB,timepoint_count,6000,timepoints,40,179,6000,false,false
230818,BBBA,finite_fraction,1.000000,ratio,235,179,6000,true,false
230818,BBBA,nonnegative_fraction,1.000000,ratio,235,179,6000,true,false
230818,BBBA,total_nonzero_bins_preview,1021,bins,235,179,6000,true,false
230818,BBBA,mean_rate_preview_if_units_known,1.701667,Hz,235,179,6000,true,false
230818,BBBA,trial_count,235,trials,235,179,6000,false,false
230818,BBBA,unit_count,179,units,235,179,6000,false,false
230818,BBBA,timepoint_count,6000,timepoints,235,179,6000,false,false
230818,BBBX,finite_fraction,1.000000,ratio,30,179,6000,true,false
230818,BBBX,nonnegative_fraction,1.000000,ratio,30,179,6000,true,false
230818,BBBX,total_nonzero_bins_preview,983,bins,30,179,6000,true,false
230818,BBBX,mean_rate_preview_if_units_known,1.638333,Hz,30,179,6000,true,false
230818,BBBX,trial_count,30,trials,30,179,6000,false,false
230818,BBBX,unit_count,179,units,30,179,6000,false,false
230818,BBBX,timepoint_count,6000,timepoints,30,179,6000,false,false
230818,BBXA,finite_fraction,1.000000,ratio,29,179,6000,true,false
230818,BBXA,nonnegative_fraction,1.000000,ratio,29,179,6000,true,false
230818,BBXA,total_nonzero_bins_preview,1137,bins,29,179,6000,true,false
230818,BBXA,mean_rate_preview_if_units_known,1.895000,Hz,29,179,6000,true,false
230818,BBXA,trial_count,29,trials,29,179,6000,false,false
230818,BBXA,unit_count,179,units,29,179,6000,false,false
230818,BBXA,timepoint_count,6000,timepoints,29,179,6000,false,false
230818,BXBA,finite_fraction,1.000000,ratio,36,179,6000,true,false
230818,BXBA,nonnegative_fraction,1.000000,ratio,36,179,6000,true,false
230818,BXBA,total_nonzero_bins_preview,1119,bins,36,179,6000,true,false
230818,BXBA,mean_rate_preview_if_units_known,1.865000,Hz,36,179,6000,true,false
230818,BXBA,trial_count,36,trials,36,179,6000,false,false
230818,BXBA,unit_count,179,units,36,179,6000,false,false
230818,BXBA,timepoint_count,6000,timepoints,36,179,6000,false,false
230818,RRRR,finite_fraction,1.000000,ratio,104,179,6000,true,false
230818,RRRR,nonnegative_fraction,1.000000,ratio,104,179,6000,true,false
230818,RRRR,total_nonzero_bins_preview,1317,bins,104,179,6000,true,false
230818,RRRR,mean_rate_preview_if_units_known,2.195000,Hz,104,179,6000,true,false
230818,RRRR,trial_count,104,trials,104,179,6000,false,false
230818,RRRR,unit_count,179,units,104,179,6000,false,false
230818,RRRR,timepoint_count,6000,timepoints,104,179,6000,false,false
230818,RRRX,finite_fraction,1.000000,ratio,104,179,6000,true,false
230818,RRRX,nonnegative_fraction,1.000000,ratio,104,179,6000,true,false
230818,RRRX,total_nonzero_bins_preview,1068,bins,104,179,6000,true,false
230818,RRRX,mean_rate_preview_if_units_known,1.780000,Hz,104,179,6000,true,false
230818,RRRX,trial_count,104,trials,104,179,6000,false,false
230818,RRRX,unit_count,179,units,104,179,6000,false,false
230818,RRRX,timepoint_count,6000,timepoints,104,179,6000,false,false
230818,RRXR,finite_fraction,1.000000,ratio,28,179,6000,true,false
230818,RRXR,nonnegative_fraction,1.000000,ratio,28,179,6000,true,false
230818,RRXR,total_nonzero_bins_preview,1008,bins,28,179,6000,true,false
230818,RRXR,mean_rate_preview_if_units_known,1.680000,Hz,28,179,6000,true,false
230818,RRXR,trial_count,28,trials,28,179,6000,false,false
230818,RRXR,unit_count,179,units,28,179,6000,false,false
230818,RRXR,timepoint_count,6000,timepoints,28,179,6000,false,false
230818,RXRR,finite_fraction,1.000000,ratio,64,179,6000,true,false
230818,RXRR,nonnegative_fraction,1.000000,ratio,64,179,6000,true,false
230818,RXRR,total_nonzero_bins_preview,1062,bins,64,179,6000,true,false
230818,RXRR,mean_rate_preview_if_units_known,1.770000,Hz,64,179,6000,true,false
230818,RXRR,trial_count,64,trials,64,179,6000,false,false
230818,RXRR,unit_count,179,units,64,179,6000,false,false
230818,RXRR,timepoint_count,6000,timepoints,64,179,6000,false,false
230823,AAAB,finite_fraction,1.000000,ratio,219,156,6000,true,false
230823,AAAB,nonnegative_fraction,1.000000,ratio,219,156,6000,true,false
230823,AAAB,total_nonzero_bins_preview,3067,bins,219,156,6000,true,false
230823,AAAB,mean_rate_preview_if_units_known,5.111667,Hz,219,156,6000,true,false
230823,AAAB,trial_count,219,trials,219,156,6000,false,false
230823,AAAB,unit_count,156,units,219,156,6000,false,false
230823,AAAB,timepoint_count,6000,timepoints,219,156,6000,false,false
230823,AAAX,finite_fraction,1.000000,ratio,28,156,6000,true,false
230823,AAAX,nonnegative_fraction,1.000000,ratio,28,156,6000,true,false
230823,AAAX,total_nonzero_bins_preview,3941,bins,28,156,6000,true,false
230823,AAAX,mean_rate_preview_if_units_known,6.568333,Hz,28,156,6000,true,false
230823,AAAX,trial_count,28,trials,28,156,6000,false,false
230823,AAAX,unit_count,156,units,28,156,6000,false,false
230823,AAAX,timepoint_count,6000,timepoints,28,156,6000,false,false
230823,AAXB,finite_fraction,1.000000,ratio,42,156,6000,true,false
230823,AAXB,nonnegative_fraction,1.000000,ratio,42,156,6000,true,false
230823,AAXB,total_nonzero_bins_preview,3801,bins,42,156,6000,true,false
230823,AAXB,mean_rate_preview_if_units_known,6.335000,Hz,42,156,6000,true,false
230823,AAXB,trial_count,42,trials,42,156,6000,false,false
230823,AAXB,unit_count,156,units,42,156,6000,false,false
230823,AAXB,timepoint_count,6000,timepoints,42,156,6000,false,false
230823,AXAB,finite_fraction,1.000000,ratio,41,156,6000,true,false
230823,AXAB,nonnegative_fraction,1.000000,ratio,41,156,6000,true,false
230823,AXAB,total_nonzero_bins_preview,3440,bins,41,156,6000,true,false
230823,AXAB,mean_rate_preview_if_units_known,5.733333,Hz,41,156,6000,true,false
230823,AXAB,trial_count,41,trials,41,156,6000,false,false
230823,AXAB,unit_count,156,units,41,156,6000,false,false
230823,AXAB,timepoint_count,6000,timepoints,41,156,6000,false,false
230823,BBBA,finite_fraction,1.000000,ratio,227,156,6000,true,false
230823,BBBA,nonnegative_fraction,1.000000,ratio,227,156,6000,true,false
230823,BBBA,total_nonzero_bins_preview,3627,bins,227,156,6000,true,false
230823,BBBA,mean_rate_preview_if_units_known,6.045000,Hz,227,156,6000,true,false
230823,BBBA,trial_count,227,trials,227,156,6000,false,false
230823,BBBA,unit_count,156,units,227,156,6000,false,false
230823,BBBA,timepoint_count,6000,timepoints,227,156,6000,false,false
230823,BBBX,finite_fraction,1.000000,ratio,30,156,6000,true,false
230823,BBBX,nonnegative_fraction,1.000000,ratio,30,156,6000,true,false
230823,BBBX,total_nonzero_bins_preview,4167,bins,30,156,6000,true,false
230823,BBBX,mean_rate_preview_if_units_known,6.945000,Hz,30,156,6000,true,false
230823,BBBX,trial_count,30,trials,30,156,6000,false,false
230823,BBBX,unit_count,156,units,30,156,6000,false,false
230823,BBBX,timepoint_count,6000,timepoints,30,156,6000,false,false
230823,BBXA,finite_fraction,1.000000,ratio,42,156,6000,true,false
230823,BBXA,nonnegative_fraction,1.000000,ratio,42,156,6000,true,false
230823,BBXA,total_nonzero_bins_preview,4181,bins,42,156,6000,true,false
230823,BBXA,mean_rate_preview_if_units_known,6.968333,Hz,42,156,6000,true,false
230823,BBXA,trial_count,42,trials,42,156,6000,false,false
230823,BBXA,unit_count,156,units,42,156,6000,false,false
230823,BBXA,timepoint_count,6000,timepoints,42,156,6000,false,false
230823,BXBA,finite_fraction,1.000000,ratio,31,156,6000,true,false
230823,BXBA,nonnegative_fraction,1.000000,ratio,31,156,6000,true,false
230823,BXBA,total_nonzero_bins_preview,3770,bins,31,156,6000,true,false
230823,BXBA,mean_rate_preview_if_units_known,6.283333,Hz,31,156,6000,true,false
230823,BXBA,trial_count,31,trials,31,156,6000,false,false
230823,BXBA,unit_count,156,units,31,156,6000,false,false
230823,BXBA,timepoint_count,6000,timepoints,31,156,6000,false,false
230823,RRRR,finite_fraction,1.000000,ratio,111,156,6000,true,false
230823,RRRR,nonnegative_fraction,1.000000,ratio,111,156,6000,true,false
230823,RRRR,total_nonzero_bins_preview,3843,bins,111,156,6000,true,false
230823,RRRR,mean_rate_preview_if_units_known,6.405000,Hz,111,156,6000,true,false
230823,RRRR,trial_count,111,trials,111,156,6000,false,false
230823,RRRR,unit_count,156,units,111,156,6000,false,false
230823,RRRR,timepoint_count,6000,timepoints,111,156,6000,false,false
230823,RRRX,finite_fraction,1.000000,ratio,91,156,6000,true,false
230823,RRRX,nonnegative_fraction,1.000000,ratio,91,156,6000,true,false
230823,RRRX,total_nonzero_bins_preview,3935,bins,91,156,6000,true,false
230823,RRRX,mean_rate_preview_if_units_known,6.558333,Hz,91,156,6000,true,false
230823,RRRX,trial_count,91,trials,91,156,6000,false,false
230823,RRRX,unit_count,156,units,91,156,6000,false,false
230823,RRRX,timepoint_count,6000,timepoints,91,156,6000,false,false
230823,RRXR,finite_fraction,1.000000,ratio,43,156,6000,true,false
230823,RRXR,nonnegative_fraction,1.000000,ratio,43,156,6000,true,false
230823,RRXR,total_nonzero_bins_preview,4357,bins,43,156,6000,true,false
230823,RRXR,mean_rate_preview_if_units_known,7.261667,Hz,43,156,6000,true,false
230823,RRXR,trial_count,43,trials,43,156,6000,false,false
230823,RRXR,unit_count,156,units,43,156,6000,false,false
230823,RRXR,timepoint_count,6000,timepoints,43,156,6000,false,false
230823,RXRR,finite_fraction,1.000000,ratio,55,156,6000,true,false
230823,RXRR,nonnegative_fraction,1.000000,ratio,55,156,6000,true,false
230823,RXRR,total_nonzero_bins_preview,3989,bins,55,156,6000,true,false
230823,RXRR,mean_rate_preview_if_units_known,6.648333,Hz,55,156,6000,true,false
230823,RXRR,trial_count,55,trials,55,156,6000,false,false
230823,RXRR,unit_count,156,units,55,156,6000,false,false
230823,RXRR,timepoint_count,6000,timepoints,55,156,6000,false,false
230823,AAAB,finite_fraction,1.000000,ratio,219,19,6000,true,false
230823,AAAB,nonnegative_fraction,1.000000,ratio,219,19,6000,true,false
230823,AAAB,total_nonzero_bins_preview,1231,bins,219,19,6000,true,false
230823,AAAB,mean_rate_preview_if_units_known,2.051667,Hz,219,19,6000,true,false
230823,AAAB,trial_count,219,trials,219,19,6000,false,false
230823,AAAB,unit_count,19,units,219,19,6000,false,false
230823,AAAB,timepoint_count,6000,timepoints,219,19,6000,false,false
230823,AAAX,finite_fraction,1.000000,ratio,28,19,6000,true,false
230823,AAAX,nonnegative_fraction,1.000000,ratio,28,19,6000,true,false
230823,AAAX,total_nonzero_bins_preview,3286,bins,28,19,6000,true,false
230823,AAAX,mean_rate_preview_if_units_known,5.476667,Hz,28,19,6000,true,false
230823,AAAX,trial_count,28,trials,28,19,6000,false,false
230823,AAAX,unit_count,19,units,28,19,6000,false,false
230823,AAAX,timepoint_count,6000,timepoints,28,19,6000,false,false
230823,AAXB,finite_fraction,1.000000,ratio,42,19,6000,true,false
230823,AAXB,nonnegative_fraction,1.000000,ratio,42,19,6000,true,false
230823,AAXB,total_nonzero_bins_preview,2598,bins,42,19,6000,true,false
230823,AAXB,mean_rate_preview_if_units_known,4.330000,Hz,42,19,6000,true,false
230823,AAXB,trial_count,42,trials,42,19,6000,false,false
230823,AAXB,unit_count,19,units,42,19,6000,false,false
230823,AAXB,timepoint_count,6000,timepoints,42,19,6000,false,false
230823,AXAB,finite_fraction,1.000000,ratio,41,19,6000,true,false
230823,AXAB,nonnegative_fraction,1.000000,ratio,41,19,6000,true,false
230823,AXAB,total_nonzero_bins_preview,2253,bins,41,19,6000,true,false
230823,AXAB,mean_rate_preview_if_units_known,3.755000,Hz,41,19,6000,true,false
230823,AXAB,trial_count,41,trials,41,19,6000,false,false
230823,AXAB,unit_count,19,units,41,19,6000,false,false
230823,AXAB,timepoint_count,6000,timepoints,41,19,6000,false,false
230823,BBBA,finite_fraction,1.000000,ratio,227,19,6000,true,false
230823,BBBA,nonnegative_fraction,1.000000,ratio,227,19,6000,true,false
230823,BBBA,total_nonzero_bins_preview,2175,bins,227,19,6000,true,false
230823,BBBA,mean_rate_preview_if_units_known,3.625000,Hz,227,19,6000,true,false
230823,BBBA,trial_count,227,trials,227,19,6000,false,false
230823,BBBA,unit_count,19,units,227,19,6000,false,false
230823,BBBA,timepoint_count,6000,timepoints,227,19,6000,false,false
230823,BBBX,finite_fraction,1.000000,ratio,30,19,6000,true,false
230823,BBBX,nonnegative_fraction,1.000000,ratio,30,19,6000,true,false
230823,BBBX,total_nonzero_bins_preview,3708,bins,30,19,6000,true,false
230823,BBBX,mean_rate_preview_if_units_known,6.180000,Hz,30,19,6000,true,false
230823,BBBX,trial_count,30,trials,30,19,6000,false,false
230823,BBBX,unit_count,19,units,30,19,6000,false,false
230823,BBBX,timepoint_count,6000,timepoints,30,19,6000,false,false
230823,BBXA,finite_fraction,1.000000,ratio,42,19,6000,true,false
230823,BBXA,nonnegative_fraction,1.000000,ratio,42,19,6000,true,false
230823,BBXA,total_nonzero_bins_preview,3617,bins,42,19,6000,true,false
230823,BBXA,mean_rate_preview_if_units_known,6.028333,Hz,42,19,6000,true,false
230823,BBXA,trial_count,42,trials,42,19,6000,false,false
230823,BBXA,unit_count,19,units,42,19,6000,false,false
230823,BBXA,timepoint_count,6000,timepoints,42,19,6000,false,false
230823,BXBA,finite_fraction,1.000000,ratio,31,19,6000,true,false
230823,BXBA,nonnegative_fraction,1.000000,ratio,31,19,6000,true,false
230823,BXBA,total_nonzero_bins_preview,3127,bins,31,19,6000,true,false
230823,BXBA,mean_rate_preview_if_units_known,5.211667,Hz,31,19,6000,true,false
230823,BXBA,trial_count,31,trials,31,19,6000,false,false
230823,BXBA,unit_count,19,units,31,19,6000,false,false
230823,BXBA,timepoint_count,6000,timepoints,31,19,6000,false,false
230823,RRRR,finite_fraction,1.000000,ratio,111,19,6000,true,false
230823,RRRR,nonnegative_fraction,1.000000,ratio,111,19,6000,true,false
230823,RRRR,total_nonzero_bins_preview,3116,bins,111,19,6000,true,false
230823,RRRR,mean_rate_preview_if_units_known,5.193333,Hz,111,19,6000,true,false
230823,RRRR,trial_count,111,trials,111,19,6000,false,false
230823,RRRR,unit_count,19,units,111,19,6000,false,false
230823,RRRR,timepoint_count,6000,timepoints,111,19,6000,false,false
230823,RRRX,finite_fraction,1.000000,ratio,91,19,6000,true,false
230823,RRRX,nonnegative_fraction,1.000000,ratio,91,19,6000,true,false
230823,RRRX,total_nonzero_bins_preview,3230,bins,91,19,6000,true,false
230823,RRRX,mean_rate_preview_if_units_known,5.383333,Hz,91,19,6000,true,false
230823,RRRX,trial_count,91,trials,91,19,6000,false,false
230823,RRRX,unit_count,19,units,91,19,6000,false,false
230823,RRRX,timepoint_count,6000,timepoints,91,19,6000,false,false
230823,RRXR,finite_fraction,1.000000,ratio,43,19,6000,true,false
230823,RRXR,nonnegative_fraction,1.000000,ratio,43,19,6000,true,false
230823,RRXR,total_nonzero_bins_preview,3860,bins,43,19,6000,true,false
230823,RRXR,mean_rate_preview_if_units_known,6.433333,Hz,43,19,6000,true,false
230823,RRXR,trial_count,43,trials,43,19,6000,false,false
230823,RRXR,unit_count,19,units,43,19,6000,false,false
230823,RRXR,timepoint_count,6000,timepoints,43,19,6000,false,false
230823,RXRR,finite_fraction,1.000000,ratio,55,19,6000,true,false
230823,RXRR,nonnegative_fraction,1.000000,ratio,55,19,6000,true,false
230823,RXRR,total_nonzero_bins_preview,3272,bins,55,19,6000,true,false
230823,RXRR,mean_rate_preview_if_units_known,5.453333,Hz,55,19,6000,true,false
230823,RXRR,trial_count,55,trials,55,19,6000,false,false
230823,RXRR,unit_count,19,units,55,19,6000,false,false
230823,RXRR,timepoint_count,6000,timepoints,55,19,6000,false,false
230823,AAAB,finite_fraction,1.000000,ratio,219,193,6000,true,false
230823,AAAB,nonnegative_fraction,1.000000,ratio,219,193,6000,true,false
230823,AAAB,total_nonzero_bins_preview,810,bins,219,193,6000,true,false
230823,AAAB,mean_rate_preview_if_units_known,1.350000,Hz,219,193,6000,true,false
230823,AAAB,trial_count,219,trials,219,193,6000,false,false
230823,AAAB,unit_count,193,units,219,193,6000,false,false
230823,AAAB,timepoint_count,6000,timepoints,219,193,6000,false,false
230823,AAAX,finite_fraction,1.000000,ratio,28,193,6000,true,false
230823,AAAX,nonnegative_fraction,1.000000,ratio,28,193,6000,true,false
230823,AAAX,total_nonzero_bins_preview,1125,bins,28,193,6000,true,false
230823,AAAX,mean_rate_preview_if_units_known,1.875000,Hz,28,193,6000,true,false
230823,AAAX,trial_count,28,trials,28,193,6000,false,false
230823,AAAX,unit_count,193,units,28,193,6000,false,false
230823,AAAX,timepoint_count,6000,timepoints,28,193,6000,false,false
230823,AAXB,finite_fraction,1.000000,ratio,42,193,6000,true,false
230823,AAXB,nonnegative_fraction,1.000000,ratio,42,193,6000,true,false
230823,AAXB,total_nonzero_bins_preview,1098,bins,42,193,6000,true,false
230823,AAXB,mean_rate_preview_if_units_known,1.830000,Hz,42,193,6000,true,false
